Player,Fielders_score
Pankaj Singh (INDIA),1.2384999999999997
BB Sran (INDIA),1.2373995999999998
Shahid Mahboob (PAK),1.23628
CP Tremain (AUS),1.2362499999999998
R Sharma (INDIA),1.2362499999999998
PC Connell (IRE),1.2349470792079207
ML Su'a (NZ),1.2348618792079207
BCJ Cutting (AUS),1.23475
JP Agnew (ENG),1.2344998
V Pollard (NZ),1.2338997999999999
AJ Tudor (ENG),1.2338997999999999
RJ Bailey (ENG),1.23295
KO Meth (ZIM),1.2326640792079206
RJ McCurdy (AUS),1.2325860792079206
SF Graf (AUS),1.2325656792079207
RS Gabriel (WI),1.2324660792079207
P Wilson (AUS),1.2324660792079207
MV Fleming (ENG),1.2324660792079207
MH Denness (ENG),1.2320349999999998
MA Small (WI),1.2303999999999997
IE O'Brien (NZ),1.2300720792079207
ML Cummins (WI),1.2300720792079207
MF Malone (AUS),1.2300720792079207
A Mithun (INDIA),1.22992
Abul Hasan (BDESH),1.2291051999999998
GSNFG Jayasuriya (SL),1.2284494
JS Paris (AUS),1.2282999999999997
R Ngarava (ZIM),1.2279786792079208
RG Samuels (WI),1.227895
DP Hyatt (WI),1.2278286792079207
DT Mutendera (ZIM),1.2278286792079207
A van der Merwe (IRE),1.2277782792079208
MKDI Amerasinghe (SL),1.227775
CAK Rajitha (SL),1.2276786792079206
JA McCollum (IRE),1.2276786792079206
C Zhuwao (ZIM),1.2276786792079206
LS Baker (WI),1.2276786792079206
G Onions (ENG),1.2274479999999999
S Mahmood (ENG),1.2274479999999999
Ijaz Ahmed jnr (PAK),1.2273120792079206
MJ Di Venuto (AUS),1.2259666
AMJ Hilditch (AUS),1.2255870792079209
ML Lewis (AUS),1.2255351999999997
MJ Bennett (AUS),1.2254868792079208
Sajid Ali (PAK),1.2254655999999997
Saadat Ali (PAK),1.2254370792079208
AK Patel (INDIA),1.2253851999999998
DL Maddy (ENG),1.2252870792079207
Zafar Iqbal (PAK),1.2252870792079207
JD Love (ENG),1.2248998
Mosharraf Hossain (BDESH),1.22482
Mohammad Hasnain (PAK),1.2242199999999999
Asif Masood (PAK),1.2240972792079206
S Samarawickrama (SL),1.2234972792079206
MJ North (AUS),1.2231999999999998
ACI Lock (ZIM),1.2231972792079207
EZ Matambanadzo (ZIM),1.2231972792079207
RJ Kennedy (NZ),1.2230952792079206
AG Hurst (AUS),1.2230952792079206
NS Yadav (INDIA),1.2230472792079206
RE Bryson (SA),1.2230472792079206
Jalal-ud-Din (PAK),1.2230172792079206
V Permaul (WI),1.2228972792079207
Manzoor Akhtar (PAK),1.2228972792079207
MD Bell (NZ),1.2228972792079207
Gazi Ashraf (BDESH),1.2228972792079207
NMK Smith (ENG),1.2228972792079207
KA Hope (WI),1.2228972792079207
HWR Cartwright (AUS),1.2225999999999997
JA Snow (ENG),1.222495
Hasan Jamil (PAK),1.2219096792079207
WCA Ganegama (SL),1.2218499999999999
CKB Kulasekara (SL),1.2218499999999999
MHW Papps (NZ),1.2217116792079206
L Sipamla (SA),1.2215998
ADG Roberts (NZ),1.2210999999999999
MS Chapman (HKG/NZ),1.2207114792079206
BM Wheeler (NZ),1.2207096792079206
R Dhanraj (WI),1.2206616792079208
TS Kamunhukamwe (ZIM),1.2205116792079207
N M'shangwe (ZIM),1.2205116792079207
Saleem Altaf (PAK),1.2205116792079207
MJ Fourie (IRE),1.2205116792079207
JG Heron (ZIM),1.2205116792079207
Talha Jubair (BDESH),1.2205116792079207
GJ Crocker (ZIM),1.2205116792079207
BJ Diamanti (NZ),1.2205
WM Lawry (AUS),1.2192999999999998
JP Millmow (NZ),1.2184320792079206
KA Maharaj (SA),1.2183351999999998
AJ Penn (NZ),1.2183300792079208
Bazid Khan (PAK),1.2182520792079208
S Jeganathan (SL),1.2181320792079207
GJ Delany (IRE),1.2181320792079207
B Yardley (AUS),1.2181320792079207
K Zondo (SA),1.2181320792079207
Khalid Latif (PAK),1.2181320792079207
Izatullah Dawlatzai (AFG),1.2181320792079207
CJ Drum (NZ),1.2181320792079207
CT Mumba (ZIM),1.2181320792079207
GE Kidd (IRE),1.2181320792079207
Jahangir Shah (BDESH),1.2181320792079207
Mahbubul Alam (BDESH),1.2181320792079207
Shan Masood (PAK),1.2181320792079207
AP Grayson (ENG),1.2177999999999998
B Geeves (AUS),1.2177999999999998
BOP Fernando (SL),1.2175995999999998
Nazimuddin (BDESH),1.2171519999999998
S Tyagi (INDIA),1.21675
AP Igglesden (ENG),1.2163620792079208
RB Kerr (AUS),1.2163620792079208
DB Close (ENG),1.2161997999999998
MJ Lumb (ENG),1.2161997999999998
SV Nayak (INDIA),1.2160620792079206
SJ Cook (SA),1.2160620792079206
D Ranatunga (SL),1.2160620792079206
J Mulder (IRE),1.2160620792079206
MH Richardson (NZ),1.2159600792079208
GJ Thompson (IRE),1.2158998
VR Aaron (INDIA),1.2158662
CE Bulfin (NZ),1.2157620792079207
TK Canning (NZ),1.2157620792079207
MW Rushmere (SA),1.2157620792079207
SK Ranasinghe (SL),1.2157620792079207
Mafizur Rahman (BDESH),1.2157620792079207
Washington Sundar (INDIA),1.2156999999999998
JO Troughton (ENG),1.21522
PJ Franks (ENG),1.2150999999999998
Shafiq Ahmed (PAK),1.2140118792079209
HT Tector (IRE),1.2140118792079209
Jubair Hossain (BDESH),1.213711879207921
Shadab Kabir (PAK),1.213711879207921
SP Mukherjee (INDIA),1.213711879207921
MA Lynch (ENG),1.2136098792079208
SC Getkate (IRE),1.2136098792079208
Neeyamur Rashid (BDESH),1.2135999999999998
Imran Abbas (PAK),1.2135999999999998
DI Joyce (IRE),1.2134118792079207
RAL Massie (AUS),1.2134118792079207
CS Serjeant (AUS),1.2134118792079207
LN Roche (ZIM),1.2134118792079207
GJP Kruger (SA),1.2134118792079207
AJ Mackay (ZIM),1.2134118792079207
DJ White (NZ),1.2134118792079207
U Ranchod (ZIM),1.2134118792079207
S Amarnath (INDIA),1.2134118792079207
W Madhevere (ZIM),1.2134118792079207
WA Wisneski (NZ),1.2134118792079207
DJ Worrall (AUS),1.2134118792079207
O Henry (SA),1.2134118792079207
RW Sims (ZIM),1.2134118792079207
C Campher (IRE),1.2134118792079207
DLS de Silva (SL),1.2129120792079207
LR Shukla (INDIA),1.2128998
IDK Salisbury (ENG),1.21285
Kabir Khan (PAK),1.2123165999999999
Samiur Rahman (BDESH),1.2123120792079207
MD Bates (NZ),1.2117120792079206
R Illingworth (ENG),1.2117120792079206
Abdullah Mazari (AFG),1.2117120792079206
AK Zesers (AUS),1.2117120792079206
RR Emrit (WI),1.2117120792079206
Younis Ahmed (PAK),1.2117120792079206
GD Porter (AUS),1.2117120792079206
Aamer Hameed (PAK),1.2117120792079206
Fazle Mahmud (BDESH),1.2114120792079206
BC Rose (ENG),1.2114120792079206
GH Bodi (SA),1.2114120792079206
TA Blundell (NZ),1.2114120792079206
Sohail Fazal (PAK),1.2114120792079206
VB van Jaarsveld (SA),1.2114120792079206
Abu Hider (BDESH),1.2111120792079206
PARP Perera (SL),1.2111120792079206
J Blackwood (WI),1.2111120792079206
Usman Salahuddin (PAK),1.2111120792079206
N Gifford (ENG),1.2111120792079206
GA Bishop (AUS),1.2111120792079206
FJ Titmus (ENG),1.2111120792079206
RS Haire (IRE),1.2111120792079206
Noor-ul-Haq (AFG),1.2111120792079206
BR Taylor (NZ),1.2111120792079206
PD Heyn (SL),1.2111120792079206
Tanvir Ahmed (PAK),1.2111120792079206
JWHD Boteju (SL),1.2111120792079206
CJ Dala (SA),1.2111120792079206
JC Kent (SA),1.2111120792079206
JJ Whitaker (ENG),1.2111120792079206
BP Nash (WI),1.209775
S Abrahams (SA),1.2096120792079206
LW Stott (NZ),1.2096120792079206
KADM Fernando (SL),1.2096120792079206
TN Garwe (ZIM),1.2096120792079206
Rokhan Barakzai (AFG),1.2096120792079206
Rizwan Ahmed (PAK),1.2096120792079206
ACL Richards (WI),1.2096120792079206
GD McKenzie (AUS),1.2096120792079206
AG Puttick (SA),1.2096120792079206
NM Parker (NZ),1.2096120792079206
Irfan Bhatti (PAK),1.2096120792079206
M Yachad (SA),1.2090120792079206
Gursharan Singh (INDIA),1.2090120792079206
K Shuttleworth (ENG),1.2090120792079206
Naeem Ahmed (PAK),1.2090120792079206
R Sudhakar Rao (INDIA),1.2090120792079206
Jamaluddin Ahmed (BDESH),1.2090120792079206
Ibrahim Zadran (AFG),1.2090120792079206
RW Anderson (NZ),1.2082
MJ Smith (ENG),1.2065199999999998
S Sriram (INDIA),1.2062950000000001
GS Sobers (WI),1.2060999999999997
AK Perera (SL),1.2052995999999998
J Yadav (INDIA),1.2048999999999999
AL Wadekar (INDIA),1.2046
BL D'Oliveira (ENG),1.2041499999999998
Mohammad Sharif (BDESH),1.2031665999999999
U Chatterjee (INDIA),1.2020998
Gurkeerat Singh (INDIA),1.2014998
MA Agarwal (INDIA),1.2014998
Raqibul Hasan (BDESH),1.2004
Taijul Islam (BDESH),1.1989665999999999
AB Dinda (INDIA),1.1983455999999997
BP Patel (INDIA),1.1965599999999998
Tanbir Hayder (BDESH),1.1955999999999998
S Kaul (INDIA),1.1930998
KR Stackpole (AUS),1.1907495999999997
HM Goonatilleke (SL),0.46851167920792086
O Thomas (WI),0.4044
Ata-ur-Rehman (PAK),0.3989120792079208
HP Rinke (ZIM),0.37611207920792084
J Lewis (ENG),0.375
BR Dorey (AUS),0.375
M de Lange (SA),0.3714
Jahangir Alam (BDESH),0.3661118792079208
WM Clark (AUS),0.36600000000000005
OAC Banks (WI),0.366
GA Lamb (ZIM),0.36539999999999995
Zakir Khan (PAK),0.3653120792079208
J Angel (AUS),0.3636
SP Jones (ENG),0.363
D Wiese (SA),0.3618
Ehsan Adil (PAK),0.3618
RL Johnson (ENG),0.36
MB Loye (ENG),0.35879999999999995
Naved Anjum (PAK),0.3581120792079208
CB Lambert (USA/WI),0.3569120792079208
GC Tonge (WI),0.3558
JJC Lawson (WI),0.3557120792079208
MG Vandort (SL),0.3552
D Brown (WI),0.35459999999999997
BE Congdon (NZ),0.35451207920792077
Shafiuddin Ahmed (BDESH),0.3533120792079208
MS Gony (INDIA),0.3522
DM Smith (ENG),0.3522
NV Ojha (INDIA),0.35159999999999997
OP Stone (ENG),0.351
RA Jones (NZ),0.3504
CEW Silverwood (ENG),0.3498
LB Taylor (ENG),0.3486
MA Aponso (SL),0.3485120792079208
ID Austin (ENG),0.3485120792079208
Gholam Nousher (BDESH),0.3485120792079208
AN Ranasinghe (SL),0.3485120792079208
R Edwards (AUS),0.3485120792079208
Aamer Nazir (PAK),0.3485120792079208
CL Smith (ENG),0.348
JM Mennie (AUS),0.3468
AGR Loudon (ENG),0.3462
EA Moseley (WI),0.3461120792079208
T Muzarabani (ZIM),0.3461120792079208
KD Boyce (WI),0.3461120792079208
KN Amalean (SL),0.3461120792079208
KOK Williams (WI),0.3461120792079208
CM Willoughby (SA),0.34559999999999996
RWT Key (ENG),0.34500000000000003
Dolar Mahmud (BDESH),0.3449120792079208
Saiful Islam (BDESH),0.3449120792079208
JD Unadkat (INDIA),0.3437120792079208
JH Edrich (ENG),0.3437120792079208
ERNS Fernando (SL),0.3437120792079208
BA Parchment (WI),0.3437120792079208
Khaliq Dad (AFG),0.34131207920792084
Nadeem Ghauri (PAK),0.34131207920792084
Ehsanul Haque (BDESH),0.34131207920792084
Sheikh Salahuddin (BDESH),0.34131207920792084
DAG Fletcher (ZIM),0.34131207920792084
RS Ghai (INDIA),0.34131207920792084
TJ Laughlin (AUS),0.34131207920792084
JB Little (IRE),0.34131207920792084
KCB Jeremy (WI),0.34131207920792084
PS Jayaprakashdaran (SL),0.3408
DP Nannes (AUS),0.3408
MKGCP Lakshitha (SL),0.3408
G Chapple (ENG),0.3408
AN Connolly (AUS),0.3408
MTG Elliott (AUS),0.3408
JA Jameson (ENG),0.3402
Moin-ul-Atiq (PAK),0.3401120792079208
MVT Fernando (SL),0.3396
JAH Marshall (NZ),0.339
AR Tait (NZ),0.3389120792079208
FC Hayes (ENG),0.3389120792079208
Golam Faruq (BDESH),0.3389120792079208
AMN Munasinghe (SL),0.3389120792079208
PG Gillespie (IRE),0.3389120792079208
GC Martin (ZIM),0.3389120792079208
Zulfiqar Babar (PAK),0.3389120792079208
S Abid Ali (INDIA),0.3389120792079208
GA Briant (ZIM),0.3389120792079208
MI Black (WI),0.3389120792079208
Aamer Hanif (PAK),0.3389120792079208
DK Butler (WI),0.3389120792079208
GR Beard (AUS),0.33780000000000004
SC Meaker (ENG),0.33780000000000004
TJ Franklin (NZ),0.3377120792079208
DJ Terbrugge (SA),0.3377120792079208
Shahzaib Hasan (PAK),0.33659999999999995
JH Hampshire (ENG),0.33659999999999995
TA Lloyd (ENG),0.33659999999999995
Wasim Haider (PAK),0.33659999999999995
Fawad Ahmed (AUS),0.33659999999999995
CS Cowdrey (ENG),0.33659999999999995
Intikhab Alam (PAK),0.3365120792079208
Iqbal Sikander (PAK),0.3365120792079208
CW Henderson (SA),0.3365120792079208
MS Tshabalala (SA),0.3365120792079208
BS Browne (WI),0.3365120792079208
PM Toohey (AUS),0.3365120792079208
PA Horne (NZ),0.3365120792079208
Junaid Zia (PAK),0.3365120792079208
LWS Kaluperuma (SL),0.3365120792079208
GFJ Liebenberg (SA),0.3365120792079208
LD Madushanka (SL),0.3365120792079208
SL Stewart (NZ),0.3365120792079208
Mohammad Nazir (PAK),0.3365120792079208
Mujahid Jamshed (PAK),0.3365120792079208
Asad Ali (PAK),0.3365120792079208
Nurul Abedin (BDESH),0.3365120792079208
TAP Sekhar (INDIA),0.3365120792079208
D Ramnarine (WI),0.3365120792079208
SL Watkin (ENG),0.3365120792079208
Akhtar Sarfraz (PAK),0.3365120792079208
Aamer Yamin (PAK),0.3365120792079208
LJ Woodcock (NZ),0.3365120792079208
NA David (INDIA),0.3365120792079208
GN de Silva (SL),0.3365120792079208
SS Das (INDIA),0.3365120792079208
PI Pocock (ENG),0.33540000000000003
Bhupinder Singh snr (INDIA),0.3342
Zahid Razzak (BDESH),0.3341120792079208
Mohammad Abbas (PAK),0.3341120792079208
MH Tissera (SL),0.3341120792079208
PL Mhambrey (INDIA),0.3341120792079208
MRCN Bandaratilleke (SL),0.3341120792079208
DJ Gandhi (INDIA),0.3341120792079208
JG Thomas (ENG),0.3341120792079208
GP Sulzberger (NZ),0.3341120792079208
J Louw (SA),0.3341120792079208
Mohammad Talha (PAK),0.3341120792079208
Sunzamul Islam (BDESH),0.3341120792079208
T Yohannan (INDIA),0.3341120792079208
F Kasteni (ZIM),0.3341120792079208
BW Luckhurst (ENG),0.3341120792079208
IS Gallage (SL),0.3341120792079208
HAG Anthony (WI),0.3341120792079208
DR O'Sullivan (NZ),0.3341120792079208
Robiul Islam (BDESH),0.3341120792079208
CEB Rice (SA),0.3341120792079208
Dawlat Ahmadzai (AFG),0.3341120792079208
K Pierre (WI),0.3341120792079208
HSM Pieris (SL),0.3341120792079208
GE Peckover (ZIM),0.3341120792079208
AM Nayar (INDIA),0.3341120792079208
RPAH Wickramaratne (SL),0.3341120792079208
MN Nawaz (SL),0.3341120792079208
R Dhawan (INDIA),0.3341120792079208
Naseer Malik (PAK),0.3341120792079208
Ashfaq Ahmed (PAK),0.3341120792079208
IC Davis (AUS),0.3341120792079208
PP Shaw (INDIA),0.3341120792079208
AP Sheahan (AUS),0.3341120792079208
Saad Nasim (PAK),0.3341120792079208
JD Hall (IRE),0.3341120792079208
SRD Wettimuny (SL),0.3341120792079208
Haafiz Shahid (PAK),0.3341120792079208
ER Fernando (SL),0.3341120792079208
Ghulam Ali (PAK),0.3341120792079208
PH Carlson (AUS),0.3341120792079208
Y Goonasekera (SL),0.3341120792079208
LR Gibbs (WI),0.3341120792079208
RJ Webb (NZ),0.3341120792079208
LV Garrick (WI),0.3341120792079208
CA Pujara (INDIA),0.3336
SA Abbott (AUS),0.3336
ML Udawatte (SL),0.333
EJ Richardson (IRE),0.3329120792079208
GK Khoda (INDIA),0.3329120792079208
JP Taylor (ENG),0.3329120792079208
W Jaffer (INDIA),0.33240000000000003
DJ Malan (ENG),0.3318
DR Briggs (ENG),0.3318
SM Harwood (AUS),0.3318
S Dube (INDIA),0.3318
KJ Barnett (ENG),0.3318
A Ndlovu (ZIM),0.33171207920792084
GD Watson (AUS),0.33171207920792084
Shakeel Ahmed jnr (PAK),0.33171207920792084
MLC Foster (WI),0.33171207920792084
CK Tshuma (ZIM),0.33171207920792084
BG Hadlee (NZ),0.33171207920792084
IA Nicolson (ZIM),0.33171207920792084
Naeem Ashraf (PAK),0.33171207920792084
Nadeem Khan (PAK),0.33171207920792084
Asif Mahmood (PAK),0.33171207920792084
PH Sharma (INDIA),0.33171207920792084
Azmat Rana (PAK),0.33171207920792084
LJ Hamilton (NZ),0.33171207920792084
PV Mpitsang (SA),0.33171207920792084
MT Chinouya (ZIM),0.33171207920792084
RK Whelan (IRE),0.33171207920792084
MG Neser (AUS),0.33171207920792084
MW Parkinson (ENG),0.33171207920792084
Shaheedur Rahman (BDESH),0.33171207920792084
Arshad Pervez (PAK),0.33171207920792084
CM Wells (ENG),0.33171207920792084
SJ Roberts (NZ),0.33171207920792084
RA Reifer (WI),0.33171207920792084
RE Redmond (NZ),0.33171207920792084
Sajjad Ahmed (BDESH),0.33171207920792084
SS Raul (INDIA),0.33171207920792084
NLK Ratnayake (SL),0.33171207920792084
Randhir Singh (INDIA),0.33171207920792084
N Ranatunga (SL),0.33171207920792084
Sajjad Akbar (PAK),0.33171207920792084
KJ O'Keeffe (AUS),0.33171207920792084
Rafiqul Alam (BDESH),0.33171207920792084
Samiullah Khan (PAK),0.33171207920792084
S Weerakoon (SL),0.33171207920792084
GS Sandhu (AUS),0.33171207920792084
SP Pasqual (SL),0.33171207920792084
SD Parry (ENG),0.33171207920792084
KP Walmsley (NZ),0.33171207920792084
GK Pandey (INDIA),0.33171207920792084
D Olivier (SA),0.33171207920792084
UNK Fernando (SL),0.33171207920792084
Moniruzzaman (BDESH),0.33171207920792084
TE Srinivasan (INDIA),0.33171207920792084
Zahid Ahmed (PAK),0.33171207920792084
RR Beaton (WI),0.33171207920792084
VR Hogg (ZIM),0.33171207920792084
OC McCoy (WI),0.33171207920792084
Harunur Rashid (BDESH),0.33171207920792084
GW Aldridge (NZ),0.33171207920792084
A Bhandari (INDIA),0.33171207920792084
Saad Ali (PAK),0.33171207920792084
RG Holland (AUS),0.33171207920792084
CJPG van Zyl (SA),0.33171207920792084
T Bosch (SA),0.33171207920792084
GA Cope (ENG),0.33171207920792084
Mansoor Rana (PAK),0.33171207920792084
JE Benjamin (ENG),0.33171207920792084
S Somasunder (INDIA),0.33171207920792084
PIC Thompson (WI),0.33171207920792084
Kamran Hussain (PAK),0.33171207920792084
C Jonker (SA),0.33171207920792084
PS Masvaure (ZIM),0.33171207920792084
Jahangir Alam Talukdar (BDESH),0.33171207920792084
Fazl-e-Akbar (PAK),0.33171207920792084
GS Trimble (AUS),0.33171207920792084
NGRP Jayasuriya (SL),0.33171207920792084
PHKD Mendis (SL),0.33171207920792084
Hasti Gul (AFG),0.33171207920792084
RSA Jayasekera (SL),0.33171207920792084
RP Singh (INDIA),0.33120000000000005
Liaqat Ali (PAK),0.3312
Sami Aslam (PAK),0.33
CT Radley (ENG),0.33
B Arun (INDIA),0.33
Anwar Hossain Monir (BDESH),0.3293120792079208
M Venkataramana (INDIA),0.3293120792079208
EP Thompson (NZ),0.3293120792079208
AP Wells (ENG),0.3293120792079208
JNK Shannon (IRE),0.3293120792079208
AL Thomson (AUS),0.3293120792079208
Shariful Haque (BDESH),0.3293120792079208
AJ Woodcock (AUS),0.3293120792079208
CM Tuckett (WI),0.3293120792079208
FS Ahangama (SL),0.3293120792079208
Aminul Islam jnr (BDESH),0.3293120792079208
KJ Silva (SL),0.3293120792079208
JD Siddons (AUS),0.3293120792079208
Zakir Hasan (BDESH),0.3293120792079208
Anwar Hossain (BDESH),0.3293120792079208
S Shivnarine (WI),0.3293120792079208
Wahidul Gani (BDESH),0.3293120792079208
Saleem Pervez (PAK),0.3293120792079208
Ahmed Kamal (BDESH),0.3293120792079208
Shakeel Khan (PAK),0.3293120792079208
Sayed Shirzad (AFG),0.3293120792079208
GE Vivian (NZ),0.3293120792079208
Zafar Gohar (PAK),0.3293120792079208
DM Vonhagt (SL),0.3293120792079208
Zakiullah Zaki (AFG),0.3293120792079208
BN Schultz (SA),0.3293120792079208
Shahid Anwar (PAK),0.3293120792079208
AP Weerakkody (SL),0.3293120792079208
MD Wettimuny (SL),0.3293120792079208
PJR Steyn (SA),0.3293120792079208
Zahir Khan (AFG),0.3293120792079208
Tanvir Mehdi (PAK),0.3293120792079208
Zakir Hossain (BDESH),0.3293120792079208
M Watkinson (ENG),0.3293120792079208
DS Steele (ENG),0.3293120792079208
M Shezi (SA),0.3293120792079208
Najaf Shah (PAK),0.3293120792079208
TS Roland-Jones (ENG),0.3293120792079208
RT Hart (NZ),0.3293120792079208
RL Hayes (NZ),0.3293120792079208
RGA Headley (WI),0.3293120792079208
SD Heazlett (AUS),0.3293120792079208
Hussain Talat (PAK),0.3293120792079208
Irfan Fazil (PAK),0.3293120792079208
GK Bruk-Jackson (ZIM),0.3293120792079208
TJ Jenner (AUS),0.3293120792079208
SA Britton (IRE),0.3293120792079208
R Kaia (ZIM),0.3293120792079208
Karim Janat (AFG),0.3293120792079208
Kashif Raza (PAK),0.3293120792079208
Ariful Haque (BDESH),0.3293120792079208
GK Bose (INDIA),0.3293120792079208
DV Lawrence (ENG),0.3293120792079208
M Bhanuka (SL),0.3293120792079208
MJ Haslam (NZ),0.3293120792079208
JR Hammond (AUS),0.3293120792079208
DSK Madushanka (SL),0.3293120792079208
AAW Gunawardena (SL),0.3293120792079208
H Davids (SA),0.3293120792079208
P Dharmani (INDIA),0.3293120792079208
SO Dowrich (WI),0.3293120792079208
DM Dupavillon (SA),0.3293120792079208
PS Eaglestone (IRE),0.3293120792079208
RT Crandon (WI),0.3293120792079208
WJ Edwards (AUS),0.3293120792079208
MC Cowdrey (ENG),0.3293120792079208
Faisal Athar (PAK),0.3293120792079208
AM Fernando (SL),0.3293120792079208
DJ Colley (AUS),0.3293120792079208
TL Fernando (SL),0.3293120792079208
D Ganesh (INDIA),0.3293120792079208
AE Greenidge (WI),0.3293120792079208
FRMD Gunatilleke (SL),0.3293120792079208
JA Maclean (AUS),0.3293120792079208
BP Bracewell (NZ),0.3293120792079208
RA Austin (WI),0.3293120792079208
Mazharul Haque (BDESH),0.3293120792079208
Naumanullah (PAK),0.3293120792079208
MB Owens (NZ),0.3293120792079208
Parvez Rasool (INDIA),0.3293120792079208
Nasim-ul-Ghani (PAK),0.3293120792079208
Najeeb Tarakai (AFG),0.3293120792079208
Mahmood Hamid (PAK),0.3293120792079208
DJ Murray (NZ),0.3293120792079208
MD Bailey (NZ),0.3293120792079208
KMC Bandara (SL),0.3293120792079208
NT Pascal (WI),0.3293120792079208
RGM Patel (INDIA),0.3293120792079208
MA Meman (ZIM),0.3293120792079208
AA Noffke (AUS),0.3293120792079208
GJ McCarter (IRE),0.3293120792079208
KG Perera (SL),0.3293120792079208
N Ncube (ZIM),0.3293120792079208
N Phillip (WI),0.3293120792079208
AW Mathieson (NZ),0.3293120792079208
AV Mankad (INDIA),0.3293120792079208
Rafiqul Islam (BDESH),0.3293120792079208
Raza Hasan (PAK),0.3293120792079208
RR Ramdass (WI),0.3293120792079208
Mansoor Amjad (PAK),0.3293120792079208
Masood Iqbal (PAK),0.3293120792079208
Maqsood Rana (PAK),0.3293120792079208
SM Curran (ENG),0.327
Subashis Roy (BDESH),0.3264
ZS Ansari (ENG),0.3264
SG Borthwick (ENG),0.32520000000000004
SS Naik (INDIA),0.32520000000000004
WN Slack (ENG),0.32520000000000004
Shubman Gill (INDIA),0.32520000000000004
JD Campbell (WI),0.3234
Mohammed Siraj (INDIA),0.32280000000000003
Ahmed Shah (AFG),0.32280000000000003
Abu Jayed (BDESH),0.3228
VB Chandrasekhar (INDIA),0.3228
MJ Cosgrove (AUS),0.3222
SC Kuggeleijn (NZ),0.3216
SG Davies (ZIM),0.321
Shuvagata Hom (BDESH),0.321
Anisur Rahman (BDESH),0.31980000000000003
BM Duckett (ENG),0.3186
FY Fazal (INDIA),0.3174
MR Benson (ENG),0.3174
LA Dawson (ENG),0.31620000000000004
Elias Sunny (BDESH),0.3156
AV Kale (INDIA),0.3138
PHT Kaushal (SL),0.3138
DF Whatmore (AUS),0.3138
BS Chandrasekhar (INDIA),0.3138
AR Butcher (ENG),0.3138
RO Butcher (ENG),0.3132
M Pushpakumara (SL),0.3108
Afif Hossain (BDESH),0.3084
KK Nair (INDIA),0.30720000000000003
DL Chahar (INDIA),0.30419999999999997
Mahbubur Rahman (BDESH),0.2994
